brand,rank,url,domain_full,domain_token,match_strict,Role,Model,LLM Provider
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting,2,Services](https://www.taxconsultingservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[Tax Practitioners South,3,Africa](https://www.taxpractitioners.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax & Accounting,4,Services](https://www.taxaccountingservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[SARS Tax,5,Consultants](https://www.sarstaxconsultants.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,2,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,3,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,4,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,5,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
**Tax Consulting South Africa**,1,https://www.taxconsultingsa.co.za](https://www.taxconsultingsa.co.za,https,https,False,,mistral-small-latest,mistral
**Tax Risk Solutions**,2,https://www.taxrisksolutions.co.za](https://www.taxrisksolutions.co.za,https,https,False,,mistral-small-latest,mistral
**Tax & Legal**,3,https://www.taxandlegal.co.za](https://www.taxandlegal.co.za,https,https,False,,mistral-small-latest,mistral
**Tax Compliance SA**,4,https://www.taxcompliancesa.co.za](https://www.taxcompliancesa.co.za,https,https,False,,mistral-small-latest,mistral
**Tax Practitioners Association (TPA)**,5,https://www.taxpractitioners.co.za](https://www.taxpractitioners.co.za,https,https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax &,2,Legal](https://www.taxandlegal.co.za/,legal](https,legal](https,False,,mistral-small-latest,mistral
[Tax & Legal,3,Consultants](https://www.taxlegal.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Tax & Legal,4,Advisors](https://www.taxlegaladvisors.co.za/,advisors](https,advisors](https,False,,mistral-small-latest,mistral
[Tax & Legal,5,Solutions](https://www.taxlegalsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Tax & Legal,6,Experts](https://www.taxlegalexperts.co.za/,experts](https,experts](https,False,,mistral-small-latest,mistral
[Tax & Legal,7,Professionals](https://www.taxlegalprofessionals.co.za/,professionals](https,professionals](https,False,,mistral-small-latest,mistral
[Tax & Legal,8,Services](https://www.taxlegalservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[Tax & Legal,9,Associates](https://www.taxlegalassociates.co.za/,associates](https,associates](https,False,,mistral-small-latest,mistral
[Tax & Legal,10,Partners](https://www.taxlegalpartners.co.za/,partners](https,partners](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting,2,Group](https://www.taxconsultinggroup.co.za/,group](https,group](https,False,,mistral-small-latest,mistral
[Tax &,3,Legal](https://www.taxandlegal.co.za/,legal](https,legal](https,False,,mistral-small-latest,mistral
[Tax & Legal,4,Services](https://www.taxandlegalservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[Tax & Legal,5,Consultants](https://www.taxandlegalconsultants.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Tax & Legal,6,Advisors](https://www.taxandlegaladvisors.co.za/,advisors](https,advisors](https,False,,mistral-small-latest,mistral
[Tax & Legal,7,Experts](https://www.taxandlegalexperts.co.za/,experts](https,experts](https,False,,mistral-small-latest,mistral
[Tax & Legal,8,Solutions](https://www.taxandlegalsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Tax & Legal,9,Professionals](https://www.taxandlegalprofessionals.co.za/,professionals](https,professionals](https,False,,mistral-small-latest,mistral
[Tax & Legal,10,Specialists](https://www.taxandlegalspecialists.co.za/,specialists](https,specialists](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting,2,Services](https://www.taxconsultingservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[Tax Practitioners South,3,Africa](https://www.taxpractitioners.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax & Legal,4,Consultants](https://www.taxlegalconsultants.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Tax & VAT,5,Consultants](https://www.taxvatconsultants.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax &,2,Legal](https://www.taxandlegal.co.za/,legal](https,legal](https,False,,mistral-small-latest,mistral
[Tax Consulting South,3,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax &,4,Legal](https://www.taxandlegal.co.za/,legal](https,legal](https,False,,mistral-small-latest,mistral
[Tax Consulting South,5,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax &,6,Legal](https://www.taxandlegal.co.za/,legal](https,legal](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting,2,Services](https://www.taxconsultingservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[SARS Tax,3,Consultants](https://www.sarstaxconsultants.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Tax Practitioners South,4,Africa](https://www.taxpractitioners.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Assist South,5,Africa](https://www.taxassist.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
**Tax Consulting South Africa**,1,https://www.taxconsultingsa.co.za](https://www.taxconsultingsa.co.za,https,https,False,,mistral-small-latest,mistral
**Tax & Legal**,2,https://www.taxandlegal.co.za](https://www.taxandlegal.co.za,https,https,False,,mistral-small-latest,mistral
**Tax Consulting Services**,3,https://www.taxconsultingservices.co.za](https://www.taxconsultingservices.co.za,https,https,False,,mistral-small-latest,mistral
**Tax & VAT Consultants**,4,https://www.taxvatconsultants.co.za](https://www.taxvatconsultants.co.za,https,https,False,,mistral-small-latest,mistral
**Tax & Legal Advisors**,5,https://www.taxlegaladvisors.co.za](https://www.taxlegaladvisors.co.za,https,https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,2,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,3,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,4,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,5,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,2,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,3,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,4,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,5,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting,2,Group](https://www.taxconsultinggroup.co.za/,group](https,group](https,False,,mistral-small-latest,mistral
[Tax Consulting,3,Services](https://www.taxconsultingservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[Tax Consulting,4,Solutions](https://www.taxconsultingsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Tax Consulting,5,Partners](https://www.taxconsultingpartners.co.za/,partners](https,partners](https,False,,mistral-small-latest,mistral
[Tax Consulting,6,Experts](https://www.taxconsultingexperts.co.za/,experts](https,experts](https,False,,mistral-small-latest,mistral
[Tax Consulting,7,Advisors](https://www.taxconsultingadvisors.co.za/,advisors](https,advisors](https,False,,mistral-small-latest,mistral
[Tax Consulting,8,Professionals](https://www.taxconsultingprofessionals.co.za/,professionals](https,professionals](https,False,,mistral-small-latest,mistral
[Tax Consulting,9,Associates](https://www.taxconsultingassociates.co.za/,associates](https,associates](https,False,,mistral-small-latest,mistral
[Tax Consulting,10,Network](https://www.taxconsultingnetwork.co.za/,network](https,network](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Practitioners South,3,Africa](https://www.taxpractitioners.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax &,4,Legal](https://www.taxandlegal.co.za/,legal](https,legal](https,False,,mistral-small-latest,mistral
[SARS,5,eFiling](https://www.sarsefiling.co.za/,efiling](https,efiling](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax &,3,Legal](https://www.taxlegal.co.za/,legal](https,legal](https,False,,mistral-small-latest,mistral
[Tax Consulting,4,Group](https://www.taxconsultinggroup.co.za/,group](https,group](https,False,,mistral-small-latest,mistral
[Tax & Accounting,5,Services](https://www.taxaccountingservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[Tax & VAT,6,Consultants](https://www.taxvatconsultants.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Tax & Financial,7,Services](https://www.taxfinancialservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[Tax & Compliance,8,Solutions](https://www.taxcompliancesolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Tax & Advisory,9,Services](https://www.taxadvisoryservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[Tax & Business,10,Solutions](https://www.taxbusinesssolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Debt,2,Rescue](https://www.debtrescue.co.za/,rescue](https,rescue](https,False,,mistral-small-latest,mistral
[Debt Review South,3,Africa](https://www.debtreview.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[National Debt,4,Advisors](https://www.nationaldebtadvisors.co.za/,advisors](https,advisors](https,False,,mistral-small-latest,mistral
[Debt Free South,5,Africa](https://www.debtfree.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting,2,Group](https://www.taxconsulting.co.za/,group](https,group](https,False,,mistral-small-latest,mistral
[Tax Consulting,3,Services](https://www.taxconsultingservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[Tax Consulting,4,Solutions](https://www.taxconsultingsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Tax Consulting,5,Experts](https://www.taxconsultingexperts.co.za/,experts](https,experts](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting,2,Services](https://www.taxconsultingservices.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[SARS Tax,3,Consultants](https://www.sarstaxconsultants.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Tax Assist South,4,Africa](https://www.taxassistsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Practitioners South,5,Africa](https://www.taxpractitioners.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting,2,SA](https://www.taxconsultingsa.co.za/,sa](https,sa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,3,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax Consulting,4,SA](https://www.taxconsultingsa.co.za/,sa](https,sa](https,False,,mistral-small-latest,mistral
[Tax Consulting South,5,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
**Tax Consulting South Africa**,1,https://www.taxconsultingsa.co.za](https://www.taxconsultingsa.co.za,https,https,False,,mistral-small-latest,mistral
**Tax & Legal**,2,https://www.taxlegal.co.za](https://www.taxlegal.co.za,https,https,False,,mistral-small-latest,mistral
**Tax Consulting South Africa (TCSA)**,3,https://www.taxconsultingsa.co.za](https://www.taxconsultingsa.co.za,https,https,False,,mistral-small-latest,mistral
**Tax & Legal Advisory Services**,4,https://www.taxlegaladvisory.co.za](https://www.taxlegaladvisory.co.za,https,https,False,,mistral-small-latest,mistral
**Tax Compliance South Africa**,5,https://www.taxcompliancesa.co.za](https://www.taxcompliancesa.co.za,https,https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax & Legal,2,Consultants](https://www.taxlegal.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Tax & Legal,3,Solutions](https://www.taxlegalsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Tax & Legal,4,Advisors](https://www.taxlegaladvisors.co.za/,advisors](https,advisors](https,False,,mistral-small-latest,mistral
[Tax & Legal,5,Experts](https://www.taxlegalexperts.co.za/,experts](https,experts](https,False,,mistral-small-latest,mistral
[Tax Consulting South,1,Africa](https://www.taxconsultingsa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Tax &,2,Legal](https://www.taxandlegal.co.za/,legal](https,legal](https,False,,mistral-small-latest,mistral
[Tax & Legal,3,Consultants](https://www.taxlegal.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Tax & Legal,4,Advisors](https://www.taxlegaladvisors.co.za/,advisors](https,advisors](https,False,,mistral-small-latest,mistral
[Tax & Legal,5,Solutions](https://www.taxlegalsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Tax & Legal,6,Experts](https://www.taxlegalexperts.co.za/,experts](https,experts](https,False,,mistral-small-latest,mistral
[Tax & Legal,7,Professionals](https://www.taxlegalprofessionals.co.za/,professionals](https,professionals](https,False,,mistral-small-latest,mistral
[Tax & Legal,8,Associates](https://www.taxlegalassociates.co.za/,associates](https,associates](https,False,,mistral-small-latest,mistral
[Tax & Legal,9,Partners](https://www.taxlegalpartners.co.za/,partners](https,partners](https,False,,mistral-small-latest,mistral
[Tax & Legal,10,Group](https://www.taxlegalgroup.co.za/,group](https,group](https,False,,mistral-small-latest,mistral
**Tax Consulting South Africa**,1,https://www.taxconsultingsa.co.za](https://www.taxconsultingsa.co.za,https,https,False,,mistral-small-latest,mistral
**Tax & Legal**,2,https://www.taxandlegal.co.za](https://www.taxandlegal.co.za,https,https,False,,mistral-small-latest,mistral
**Tax & Legal Solutions**,3,https://www.taxlegalsolutions.co.za](https://www.taxlegalsolutions.co.za,https,https,False,,mistral-small-latest,mistral
**Tax & Legal Advisors**,4,https://www.taxlegaladvisors.co.za](https://www.taxlegaladvisors.co.za,https,https,False,,mistral-small-latest,mistral
**Tax & Legal Consultants**,5,https://www.taxlegalconsultants.co.za](https://www.taxlegalconsultants.co.za,https,https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,3,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration,4,Solutions](https://www.immigrationsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Visa,5,Solutions](https://www.visasolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Immigration,6,Experts](https://www.immigrationexperts.co.za/,experts](https,experts](https,False,,mistral-small-latest,mistral
[Global Immigration,7,Solutions](https://www.globalimmigrationsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Immigration Lawyers South,8,Africa](https://www.immigrationlawyers.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Visa,9,Bureau](https://www.visabureau.co.za/,bureau](https,bureau](https,False,,mistral-small-latest,mistral
[Immigration Consultants South,10,Africa](https://www.immigrationconsultants.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,2,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration,3,Xperts](https://www.immigrationxperts.co.za/,xperts](https,xperts](https,False,,mistral-small-latest,mistral
[Visa,4,Solutions](https://www.visasolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Immigration Lawyers South,5,Africa](https://www.immigrationlawyers.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
**Intergate Immigration**,1,www.intergate-immigration.com](https://www.intergate-immigration.com,com](https,com](https,False,,mistral-small-latest,mistral
**Xpatweb**,2,www.xpatweb.com](https://www.xpatweb.com,com](https,com](https,False,,mistral-small-latest,mistral
**Sable International**,3,www.sableinternational.com](https://www.sableinternational.com,com](https,com](https,False,,mistral-small-latest,mistral
**Newland Chase**,4,www.newlandchase.com](https://www.newlandchase.com,com](https,com](https,False,,mistral-small-latest,mistral
**Immigration Solutions**,5,www.immigrationsolutions.co.za](https://www.immigrationsolutions.co.za,za](https,za](https,False,,mistral-small-latest,mistral
[Lawtons,1,Africa](https://www.lawtonsafrica.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Immigration,2,Xperts](https://www.immigrationxperts.co.za/,xperts](https,xperts](https,False,,mistral-small-latest,mistral
[Intergate,3,Immigration](https://www.intergateimmigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,5,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[VFS,1,Global](https://www.vfsglobal.com/,global](https,global](https,False,,mistral-small-latest,mistral
[BLS,2,International](https://www.blssouthafrica.com/,international](https,international](https,False,,mistral-small-latest,mistral
[VFS Global South,3,Africa](https://www.vfsglobal.com/SouthAfrica/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Visa Facilitation Services,4,VFS)](https://www.vfsglobal.com/SouthAfrica/,vfs)](https,vfs)](https,False,,mistral-small-latest,mistral
[BLS International South,5,Africa](https://www.blssouthafrica.com/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Visa Application Centre,6,VAC)](https://www.vfsglobal.com/SouthAfrica/,vac)](https,vac)](https,False,,mistral-small-latest,mistral
[South African Visa,7,Services](https://www.southafricavisa.com/,services](https,services](https,False,,mistral-small-latest,mistral
[VisaPro South,8,Africa](https://www.visapro.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[VisaHQ South,9,Africa](https://www.visahq.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Visa Express South,10,Africa](https://www.visaexpress.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
**Lawyers for Human Rights**,1,www.lhr.org.za](https://www.lhr.org.za,za](https,za](https,False,,mistral-small-latest,mistral
**Legal Resources Centre**,2,www.lrc.org.za](https://www.lrc.org.za,za](https,za](https,False,,mistral-small-latest,mistral
**Black Sash**,3,www.blacksash.org.za](https://www.blacksash.org.za,za](https,za](https,False,,mistral-small-latest,mistral
**Refugee Rights Centre**,4,www.refugeerights.org.za](https://www.refugeerights.org.za,za](https,za](https,False,,mistral-small-latest,mistral
**Centre for Applied Legal Studies (CALS)**,5,www.cals.org.za](https://www.cals.org.za,za](https,za](https,False,,mistral-small-latest,mistral
**Scorpion Legal Protection**,6,www.scorpionlegal.co.za](https://www.scorpionlegal.co.za,za](https,za](https,False,,mistral-small-latest,mistral
**Legal Aid South Africa**,7,www.legal-aid.co.za](https://www.legal-aid.co.za,za](https,za](https,False,,mistral-small-latest,mistral
**The Legal Network**,8,www.thelegalnetwork.co.za](https://www.thelegalnetwork.co.za,za](https,za](https,False,,mistral-small-latest,mistral
**Cliffe Dekker Hofmeyr**,10,www.cdhlegal.com](https://www.cdhlegal.com,com](https,com](https,False,,mistral-small-latest,mistral
[PsySSA (Psychological Society of South,1,Africa)](https://www.psyssa.com/,africa)](https,africa)](https,False,,mistral-small-latest,mistral
[Mindworx Psychological,2,Services](https://www.mindworx.co.za/,services](https,services](https,False,,mistral-small-latest,mistral
[The South African Depression and Anxiety Group,3,SADAG)](https://www.sadag.org/,sadag)](https,sadag)](https,False,,mistral-small-latest,mistral
[The South African College of Applied Psychology,4,SACAP)](https://www.sacap.edu.za/,sacap)](https,sacap)](https,False,,mistral-small-latest,mistral
[The South African Society of Clinical Hypnosis,5,SASCH)](https://www.sasch.co.za/,sasch)](https,sasch)](https,False,,mistral-small-latest,mistral
[The South African Association for Psychological Science,6,SAAPS)](https://www.saaps.co.za/,saaps)](https,saaps)](https,False,,mistral-small-latest,mistral
[The South African Society of Psychiatrists,7,SASOP)](https://www.sasop.co.za/,sasop)](https,sasop)](https,False,,mistral-small-latest,mistral
[The South African Association of Social Workers,8,SAASW)](https://www.saasw.co.za/,saasw)](https,saasw)](https,False,,mistral-small-latest,mistral
[The South African Association for Child and Adolescent Psychiatry,9,SAACAP)](https://www.saacap.co.za/,saacap)](https,saacap)](https,False,,mistral-small-latest,mistral
[The South African Association for Counselling and Psychotherapy,10,SAACP)](https://www.saacp.co.za/,saacp)](https,saacp)](https,False,,mistral-small-latest,mistral
[Lawtons,1,Africa](https://www.lawtonsafrica.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Immigration Lawyers South,2,Africa](https://www.immigrationlawyers.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Fragomen South,3,Africa](https://www.fragomen.com/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Lithgow,4,Attorneys](https://www.lithgow.co.za/,attorneys](https,attorneys](https,False,,mistral-small-latest,mistral
[DLA Piper South,5,Africa](https://www.dlapiper.com/en/locations/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Cliffe Dekker,6,Hofmeyr](https://www.cliffedekkerhofmeyr.com/,hofmeyr](https,hofmeyr](https,False,,mistral-small-latest,mistral
[Webber,7,Wentzel](https://www.webberwentzel.com/,wentzel](https,wentzel](https,False,,mistral-small-latest,mistral
[Norton Rose Fulbright South,10,Africa](https://www.nortonrosefulbright.com/en/locations/africa/south-africa,africa](https,africa](https,False,,mistral-small-latest,mistral
**Visa Experts**,1,https://www.visaexperts.co.za](https://www.visaexperts.co.za,https,https,False,,mistral-small-latest,mistral
**Intergate Immigration**,2,https://www.intergate.co.za](https://www.intergate.co.za,https,https,False,,mistral-small-latest,mistral
**Xpatweb**,3,https://www.xpatweb.com](https://www.xpatweb.com,https,https,False,,mistral-small-latest,mistral
**New World Immigration**,4,https://www.newworldimmigration.co.za](https://www.newworldimmigration.co.za,https,https,False,,mistral-small-latest,mistral
**Immigration Lawyers South Africa**,5,https://www.immigrationlawyers.co.za](https://www.immigrationlawyers.co.za,https,https,False,,mistral-small-latest,mistral
**Visa Experts South Africa**,1,https://www.visaexperts.co.za](https://www.visaexperts.co.za,https,https,False,,mistral-small-latest,mistral
**Intergate Immigration**,2,https://www.intergate-immigration.com](https://www.intergate-immigration.com,https,https,False,,mistral-small-latest,mistral
**Xpatweb**,3,https://www.xpatweb.com](https://www.xpatweb.com,https,https,False,,mistral-small-latest,mistral
**New World Immigration**,4,https://www.newworldimmigration.co.za](https://www.newworldimmigration.co.za,https,https,False,,mistral-small-latest,mistral
**Immigration Solutions**,5,https://www.immigrationsolutions.co.za](https://www.immigrationsolutions.co.za,https,https,False,,mistral-small-latest,mistral
**Intergate Immigration**,1,www.intergate-immigration.com](https://www.intergate-immigration.com,com](https,com](https,False,,mistral-small-latest,mistral
**Xpatweb**,2,www.xpatweb.com](https://www.xpatweb.com,com](https,com](https,False,,mistral-small-latest,mistral
**New World Immigration**,3,www.newworldimmigration.co.za](https://www.newworldimmigration.co.za,za](https,za](https,False,,mistral-small-latest,mistral
**Immigration Solutions**,4,www.immigrationsolutions.co.za](https://www.immigrationsolutions.co.za,za](https,za](https,False,,mistral-small-latest,mistral
**Visa Solutions**,5,www.visasolutions.co.za](https://www.visasolutions.co.za,za](https,za](https,False,,mistral-small-latest,mistral
**Immigration SA**,6,www.immigrationsa.co.za](https://www.immigrationsa.co.za,za](https,za](https,False,,mistral-small-latest,mistral
**Global Immigration Solutions**,7,www.globalimmigrationsolutions.co.za](https://www.globalimmigrationsolutions.co.za,za](https,za](https,False,,mistral-small-latest,mistral
**Africa Immigration Services**,8,www.africaimmigrationservices.com](https://www.africaimmigrationservices.com,com](https,com](https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Newland,3,Chase](https://www.newlandchase.com/,chase](https,chase](https,False,,mistral-small-latest,mistral
[Sable,4,International](https://www.sableinternational.com/,international](https,international](https,False,,mistral-small-latest,mistral
[Visa,5,Solutions](https://www.visasolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Immigration,6,Solutions](https://www.immigrationsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Workforce,7,Immigration](https://www.workforce.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Global Visa,8,Solutions](https://www.globalvisasolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Grant Thornton South,1,Africa](https://www.grantthornton.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[PwC South,2,Africa](https://www.pwc.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Deloitte South,3,Africa](https://www2.deloitte.com/za/en.html,africa](https,africa](https,False,,mistral-small-latest,mistral
[EY South,4,Africa](https://www.ey.com/en_za,africa](https,africa](https,False,,mistral-small-latest,mistral
[BDO South,6,Africa](https://www.bdo.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Nexia,7,SANE](https://www.nexiasan.co.za/,sane](https,sane](https,False,,mistral-small-latest,mistral
[Mazars South,8,Africa](https://www.mazars.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Genus Audit &,10,Advisory](https://www.genus.co.za/,advisory](https,advisory](https,False,,mistral-small-latest,mistral
**Intergate Immigration**,2,www.intergate-immigration.com](https://www.intergate-immigration.com,com](https,com](https,False,,mistral-small-latest,mistral
**Xpatweb**,3,www.xpatweb.com](https://www.xpatweb.com,com](https,com](https,False,,mistral-small-latest,mistral
**New World Immigration**,4,www.newworldimmigration.co.za](https://www.newworldimmigration.co.za,za](https,za](https,False,,mistral-small-latest,mistral
**Immigration South Africa**,5,www.immigrationsouthafrica.co.za](https://www.immigrationsouthafrica.co.za,za](https,za](https,False,,mistral-small-latest,mistral
