brand,rank,url,domain_full,domain_token,match_strict,Role,Model,LLM Provider
Intergate Immigration,1,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,2,https://www.immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,3,https://ibn.co.za,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Visa & Immigration Experts SA,4,https://visaimmigration.co.za,visaimmigration.co.za,visaimmigration,True,,claude-3-5-sonnet-20241022,claude
Eisenberg & Associates,5,https://www.eisenberg.co.za,eisenberg.co.za,eisenberg,True,,claude-3-5-sonnet-20241022,claude
Global Migration,6,https://www.globalmigration.co.za,globalmigration.co.za,globalmigration,True,,claude-3-5-sonnet-20241022,claude
Le Roux Attorneys,7,https://www.lerouxattorneys.co.za,lerouxattorneys.co.za,lerouxattorneys,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,8,https://immigrationsouthafrica.com,immigrationsouthafrica.com,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
Pathways,9,https://pathways.co.za,pathways.co.za,pathways,True,,claude-3-5-sonnet-20241022,claude
South African Visa,10,https://www.southafricanvisa.com,southafricanvisa.com,southafricanvisa,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,1,http://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
Eisenberg & Associates,2,https://www.eisenbergassociates.co.za/,eisenbergassociates.co.za,eisenbergassociates,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,3,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration Solutions,4,https://www.immigrationsolutions.co.za/,immigrationsolutions.co.za,immigrationsolutions,True,,claude-3-5-sonnet-20241022,claude
Le Roux Attorneys,5,https://www.lerouxattorneys.co.za/,lerouxattorneys.co.za,lerouxattorneys,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,6,https://ibn.co.za/,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Paths Immigration,8,https://pathsimmigration.com/,pathsimmigration.com,pathsimmigration,True,,claude-3-5-sonnet-20241022,claude
XPATWEB,9,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,claude-3-5-sonnet-20241022,claude
Immigration Practice Group,10,https://immigrationpracticegroup.co.za/,immigrationpracticegroup.co.za,immigrationpracticegroup,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,1,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,2,https://ibn.co.za,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Visa Solutions,3,https://www.visasolutions.co.za,visasolutions.co.za,visasolutions,True,,claude-3-5-sonnet-20241022,claude
Black Pen Immigration,4,https://www.blackpen-immigration.com,blackpen-immigration.com,blackpen-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,5,https://www.immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
SA Migration International,6,https://www.sami.co.za,sami.co.za,sami,True,,claude-3-5-sonnet-20241022,claude
Eisenberg & Associates,7,https://www.eisenberg.co.za,eisenberg.co.za,eisenberg,True,,claude-3-5-sonnet-20241022,claude
Immigration Solutions,8,https://www.immigrationsolutions.co.za,immigrationsolutions.co.za,immigrationsolutions,True,,claude-3-5-sonnet-20241022,claude
Le Roux Attorneys,9,https://www.lerouxattorneys.co.za,lerouxattorneys.co.za,lerouxattorneys,True,,claude-3-5-sonnet-20241022,claude
Pathway Visas,10,https://pathwayvisas.com,pathwayvisas.com,pathwayvisas,True,,claude-3-5-sonnet-20241022,claude
Move Up,1,https://moveup.co.za,moveup.co.za,moveup,True,,claude-3-5-sonnet-20241022,claude
Visa First,2,https://www.visafirst.co.za,visafirst.co.za,visafirst,True,,claude-3-5-sonnet-20241022,claude
Visalogix,3,https://visalogix.com,visalogix.com,visalogix,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,4,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Visa Hub,5,https://www.visahub.co.za,visahub.co.za,visahub,True,,claude-3-5-sonnet-20241022,claude
SA Visa,6,https://www.savisa.co.za,savisa.co.za,savisa,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,7,https://www.immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,2,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
Visa Direct,3,https://www.visadirect.co.za/,visadirect.co.za,visadirect,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,4,https://ibn.co.za/,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Xpatweb,5,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,claude-3-5-sonnet-20241022,claude
Global Migration,6,https://www.globalmigration.co.za/,globalmigration.co.za,globalmigration,True,,claude-3-5-sonnet-20241022,claude
Black Pen Immigration,7,https://www.blackpen-immigration.com/,blackpen-immigration.com,blackpen-immigration,True,,claude-3-5-sonnet-20241022,claude
Visa Solutions,8,https://www.visasolutions.co.za/,visasolutions.co.za,visasolutions,True,,claude-3-5-sonnet-20241022,claude
Move Up,9,https://www.moveup.co.za/,moveup.co.za,moveup,True,,claude-3-5-sonnet-20241022,claude
Immigration Direct,10,https://www.immigrationdirect.co.za/,immigrationdirect.co.za,immigrationdirect,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Visa Direct,2,https://visadirect.co.za/,visadirect.co.za,visadirect,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,3,https://ibn.co.za/,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,4,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
Pathways Immigration,5,https://pathwaysimmigration.com/,pathwaysimmigration.com,pathwaysimmigration,True,,claude-3-5-sonnet-20241022,claude
Passport & Visa Zone,6,https://www.visazone.co.za/,visazone.co.za,visazone,True,,claude-3-5-sonnet-20241022,claude
South African Visa,7,https://www.southafricanvisa.com/,southafricanvisa.com,southafricanvisa,True,,claude-3-5-sonnet-20241022,claude
Move Up,8,https://www.moveup.co.za/,moveup.co.za,moveup,True,,claude-3-5-sonnet-20241022,claude
Visa Solutions,10,https://visasolutions.co.za/,visasolutions.co.za,visasolutions,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,2,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
XPATWEB,3,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,4,https://ibn.co.za/,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Visa Solutions South Africa,5,https://www.visasolutions.co.za/,visasolutions.co.za,visasolutions,True,,claude-3-5-sonnet-20241022,claude
Pathways Immigration,7,https://pathwaysimmigration.com/,pathwaysimmigration.com,pathwaysimmigration,True,,claude-3-5-sonnet-20241022,claude
Status Immigration,8,https://statusimmigration.com/,statusimmigration.com,statusimmigration,True,,claude-3-5-sonnet-20241022,claude
Black Pen Immigration,9,https://www.blackpen-immigration.com/,blackpen-immigration.com,blackpen-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration Company SA,10,https://www.immigrationcompany.co.za/,immigrationcompany.co.za,immigrationcompany,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,2,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
Le Roux Attorneys,3,https://www.lerouxattorneys.co.za/,lerouxattorneys.co.za,lerouxattorneys,True,,claude-3-5-sonnet-20241022,claude
Xpatweb,5,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,6,https://www.ibn.co.za/,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
VISA Pro,7,https://www.visapro.co.za/,visapro.co.za,visapro,True,,claude-3-5-sonnet-20241022,claude
South African Visa,8,https://www.southafricanvisa.com/,southafricanvisa.com,southafricanvisa,True,,claude-3-5-sonnet-20241022,claude
Expatriate Law,9,https://www.expatriatelaw.com/,expatriatelaw.com,expatriatelaw,True,,claude-3-5-sonnet-20241022,claude
Immigration Solutions,10,https://www.immigrationsolutions.co.za/,immigrationsolutions.co.za,immigrationsolutions,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
XPATWEB,2,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,3,https://www.ibn.co.za/,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Visa One International,4,https://visaone.co.za/,visaone.co.za,visaone,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,5,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
Expatriate Law,6,https://expatriatelaw.com/,expatriatelaw.com,expatriatelaw,True,,claude-3-5-sonnet-20241022,claude
Global Migration,7,https://www.globalmigration.co.za/,globalmigration.co.za,globalmigration,True,,claude-3-5-sonnet-20241022,claude
Black Pen Immigration,8,https://blackpen-immigration.com/,blackpen-immigration.com,blackpen-immigration,True,,claude-3-5-sonnet-20241022,claude
Eisenberg & Associates,9,https://eisenbergassociates.co.za/,eisenbergassociates.co.za,eisenbergassociates,True,,claude-3-5-sonnet-20241022,claude
Immigration Solutions,10,https://www.immigrationsolutions.co.za/,immigrationsolutions.co.za,immigrationsolutions,True,,claude-3-5-sonnet-20241022,claude
Xpatweb,1,www.xpatweb.com,xpatweb.com,xpatweb,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,2,www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,3,www.ibn.co.za,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Expatriate Law,5,www.expatriatelaw.com,expatriatelaw.com,expatriatelaw,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,6,www.immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
VFS Global,7,www.vfsglobal.com/en/individuals/south-africa.html,vfsglobal.com,vfsglobal,True,,claude-3-5-sonnet-20241022,claude
Immigration Solutions,2,www.immigrationsolutions.co.za,immigrationsolutions.co.za,immigrationsolutions,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,3,www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Le Roux Attorneys,4,www.lerouxattorneys.co.za,lerouxattorneys.co.za,lerouxattorneys,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,5,www.ibn.co.za,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
XPATWEB,6,www.xpatweb.com,xpatweb.com,xpatweb,True,,claude-3-5-sonnet-20241022,claude
Pathways Immigration,7,www.pathwaysimmigration.co.za,pathwaysimmigration.co.za,pathwaysimmigration,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,8,www.immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,1,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,2,https://www.immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,3,https://www.ibn.co.za,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Pathways Immigration,4,https://pathwaysimmigration.com,pathwaysimmigration.com,pathwaysimmigration,True,,claude-3-5-sonnet-20241022,claude
Le Roux Attorneys,6,https://www.lerouxattorneys.co.za,lerouxattorneys.co.za,lerouxattorneys,True,,claude-3-5-sonnet-20241022,claude
Visa Solutions,7,https://www.visasolutions.co.za,visasolutions.co.za,visasolutions,True,,claude-3-5-sonnet-20241022,claude
Black Pen Immigration,8,https://www.blackpen-immigration.com,blackpen-immigration.com,blackpen-immigration,True,,claude-3-5-sonnet-20241022,claude
Move Up,9,https://www.moveup.co.za,moveup.co.za,moveup,True,,claude-3-5-sonnet-20241022,claude
Eisenberg & Associates,10,https://www.eisenberg.co.za,eisenberg.co.za,eisenberg,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,1,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Visa Solutions South Africa,2,https://www.visasolutions.co.za,visasolutions.co.za,visasolutions,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,3,https://www.immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
Immigration Nation,4,https://www.immigrationnation.co.za,immigrationnation.co.za,immigrationnation,True,,claude-3-5-sonnet-20241022,claude
Black Pen Immigration,7,https://www.blackpen-immigration.com,blackpen-immigration.com,blackpen-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration SA,8,https://www.immigrationsa.com,immigrationsa.com,immigrationsa,True,,claude-3-5-sonnet-20241022,claude
Global Migration SA,9,https://www.globalmigrationsa.com,globalmigrationsa.com,globalmigrationsa,True,,claude-3-5-sonnet-20241022,claude
SA Migration International,10,https://www.sami.co.za,sami.co.za,sami,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,1,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,2,https://ibn.co.za,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Xpatweb,3,https://www.xpatweb.com,xpatweb.com,xpatweb,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,4,https://www.immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
Visa Solutions South Africa,5,https://www.visasolutions.co.za,visasolutions.co.za,visasolutions,True,,claude-3-5-sonnet-20241022,claude
Expatriate Law,6,https://expatriatelaw.com,expatriatelaw.com,expatriatelaw,True,,claude-3-5-sonnet-20241022,claude
Global Migration,7,https://www.globalmigration.co.za,globalmigration.co.za,globalmigration,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa VFS,9,https://www.immigrationsouthafricavfs.com,immigrationsouthafricavfs.com,immigrationsouthafricavfs,True,,claude-3-5-sonnet-20241022,claude
Move Up,10,https://www.moveup.co.za,moveup.co.za,moveup,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,1,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,2,https://www.immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,3,https://www.ibn.co.za,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
XPATWEB,4,https://www.xpatweb.com,xpatweb.com,xpatweb,True,,claude-3-5-sonnet-20241022,claude
Global Migration SA,6,https://www.globalmigration.co.za,globalmigration.co.za,globalmigration,True,,claude-3-5-sonnet-20241022,claude
Eisenberg & Associates,8,https://www.eisenberg.co.za,eisenberg.co.za,eisenberg,True,,claude-3-5-sonnet-20241022,claude
Le Roux Attorneys,9,https://www.lerouxattorneys.co.za,lerouxattorneys.co.za,lerouxattorneys,True,,claude-3-5-sonnet-20241022,claude
Pathways,10,https://pathwaysworld.com,pathwaysworld.com,pathwaysworld,True,,claude-3-5-sonnet-20241022,claude
Xpatweb,1,https://www.xpatweb.com,xpatweb.com,xpatweb,True,,claude-3-5-sonnet-20241022,claude
IBN Immigration Solutions,2,https://www.ibn.co.za,ibn.co.za,ibn,True,,claude-3-5-sonnet-20241022,claude
Intergate Immigration,3,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,claude-3-5-sonnet-20241022,claude
Immigration South Africa,4,https://www.immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,claude-3-5-sonnet-20241022,claude
AFIS Immigration,5,https://www.afis.co.za,afis.co.za,afis,True,,claude-3-5-sonnet-20241022,claude
Eisenberg & Associates,6,https://www.eisenberg.co.za,eisenberg.co.za,eisenberg,True,,claude-3-5-sonnet-20241022,claude
Expatriate Law,7,https://www.expatriatelaw.com,expatriatelaw.com,expatriatelaw,True,,claude-3-5-sonnet-20241022,claude
Immigration Solutions,8,https://www.immigrationsolutions.co.za,immigrationsolutions.co.za,immigrationsolutions,True,,claude-3-5-sonnet-20241022,claude
VFS Global (Service Partner),9,https://www.vfsglobal.com/dha/southafrica,vfsglobal.com,vfsglobal,True,,claude-3-5-sonnet-20241022,claude
KPMG South Africa Immigration Services,10,https://home.kpmg/za/en/home/services/tax/global-mobility-services.html,kpmg,kpmg,True,,claude-3-5-sonnet-20241022,claude
ENSafrica,1,https://www.ensafrica.com/,ensafrica.com,ensafrica,True,,deepseek-chat,deepseek
Webber Wentzel,2,https://www.webberwentzel.com/,webberwentzel.com,webberwentzel,True,,deepseek-chat,deepseek
Bowmans,3,https://www.bowmanslaw.com/,bowmanslaw.com,bowmanslaw,True,,deepseek-chat,deepseek
Cliffe Dekker Hofmeyr,4,https://www.cliffedekkerhofmeyr.com/,cliffedekkerhofmeyr.com,cliffedekkerhofmeyr,True,,deepseek-chat,deepseek
BDO South Africa,5,https://www.bdo.co.za/,bdo.co.za,bdo,True,,deepseek-chat,deepseek
PwC South Africa,6,https://www.pwc.co.za/,pwc.co.za,pwc,True,,deepseek-chat,deepseek
Deloitte South Africa,7,https://www2.deloitte.com/za/,deloitte.com,deloitte,True,,deepseek-chat,deepseek
EY South Africa,8,https://www.ey.com/za/,ey.com,ey,True,,deepseek-chat,deepseek
KPMG South Africa,9,https://kpmg.com/za/,kpmg.com,kpmg,True,,deepseek-chat,deepseek
Mazars South Africa,10,https://www.mazars.co.za/,mazars.co.za,mazars,True,,deepseek-chat,deepseek
ENSafrica,1,https://www.ensafrica.com/,ensafrica.com,ensafrica,True,,deepseek-chat,deepseek
Webber Wentzel,2,https://www.webberwentzel.com/,webberwentzel.com,webberwentzel,True,,deepseek-chat,deepseek
Bowmans,3,https://www.bowmanslaw.com/,bowmanslaw.com,bowmanslaw,True,,deepseek-chat,deepseek
BDO South Africa,4,https://www.bdo.co.za/,bdo.co.za,bdo,True,,deepseek-chat,deepseek
KPMG South Africa,5,https://kpmg.com/za/en/home.html,kpmg.com,kpmg,True,,deepseek-chat,deepseek
PwC South Africa,6,https://www.pwc.co.za/,pwc.co.za,pwc,True,,deepseek-chat,deepseek
Deloitte South Africa,7,https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,deepseek-chat,deepseek
EY South Africa,8,https://www.ey.com/en_za,ey.com,ey,True,,deepseek-chat,deepseek
ENSafrica,1,https://www.ensafrica.com/,ensafrica.com,ensafrica,True,,deepseek-chat,deepseek
Webber Wentzel,2,https://www.webberwentzel.com/,webberwentzel.com,webberwentzel,True,,deepseek-chat,deepseek
Bowmans,3,https://www.bowmanslaw.com/,bowmanslaw.com,bowmanslaw,True,,deepseek-chat,deepseek
Cliffe Dekker Hofmeyr,4,https://www.cliffedekkerhofmeyr.com/,cliffedekkerhofmeyr.com,cliffedekkerhofmeyr,True,,deepseek-chat,deepseek
Werksmans Attorneys,5,https://www.werksmans.com/,werksmans.com,werksmans,True,,deepseek-chat,deepseek
BDO South Africa,6,https://www.bdo.co.za/,bdo.co.za,bdo,True,,deepseek-chat,deepseek
KPMG South Africa,7,https://kpmg.com/za/,kpmg.com,kpmg,True,,deepseek-chat,deepseek
PwC South Africa,8,https://www.pwc.co.za/,pwc.co.za,pwc,True,,deepseek-chat,deepseek
Deloitte South Africa,9,https://www2.deloitte.com/za/,deloitte.com,deloitte,True,,deepseek-chat,deepseek
EY South Africa,10,https://www.ey.com/za/,ey.com,ey,True,,deepseek-chat,deepseek
KPMG South Africa,1,https://kpmg.com/za/en.html,kpmg.com,kpmg,True,,deepseek-chat,deepseek
PricewaterhouseCoopers (PwC) South Africa,2,https://www.pwc.co.za/en.html,pwc.co.za,pwc,True,,deepseek-chat,deepseek
Deloitte South Africa,3,https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,deepseek-chat,deepseek
Ernst & Young (EY) South Africa,4,https://www.ey.com/en_za,ey.com,ey,True,,deepseek-chat,deepseek
BDO South Africa,5,https://www.bdo.co.za/en-za,bdo.co.za,bdo,True,,deepseek-chat,deepseek
Mazars in South Africa,6,https://www.mazars.co.za/,mazars.co.za,mazars,True,,deepseek-chat,deepseek
Saffery Trust,8,https://www.saffery.com/south-africa,saffery.com,saffery,True,,deepseek-chat,deepseek
Sable International,1,https://www.sableinternational.com/,sableinternational.com,sableinternational,True,,deepseek-chat,deepseek
FinGlobal,2,https://www.finglobal.com/,finglobal.com,finglobal,True,,deepseek-chat,deepseek
Tax Consulting South Africa,3,https://www.taxconsulting.co.za/,taxconsulting.co.za,taxconsulting,True,,deepseek-chat,deepseek
Saffron Financial,4,https://saffron.co.za/,saffron.co.za,saffron,True,,deepseek-chat,deepseek
Tax Consulting South Africa:,1,https://www.taxconsulting.co.za,taxconsulting.co.za,taxconsulting,True,,deepseek-chat,deepseek
Sable International:,2,https://sableinternational.com,sableinternational.com,sableinternational,True,,deepseek-chat,deepseek
Sovereign Trust SA:,3,https://www.sovereigntrust.co.za,sovereigntrust.co.za,sovereigntrust,True,,deepseek-chat,deepseek
Expat Tax South Africa:,4,https://www.expattax.co.za,expattax.co.za,expattax,True,,deepseek-chat,deepseek
SA Tax Specialists:,5,https://www.sataxspecialists.co.za,sataxspecialists.co.za,sataxspecialists,True,,deepseek-chat,deepseek
BDO South Africa,1,https://www.bdo.co.za/en-za,bdo.co.za,bdo,True,,deepseek-chat,deepseek
Deloitte South Africa,2,https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,deepseek-chat,deepseek
EY South Africa,3,https://www.ey.com/en_za,ey.com,ey,True,,deepseek-chat,deepseek
KPMG South Africa,5,https://kpmg.com/za/en.html,kpmg.com,kpmg,True,,deepseek-chat,deepseek
Mazars South Africa,6,https://www.mazars.co.za,mazars.co.za,mazars,True,,deepseek-chat,deepseek
PwC South Africa,7,https://www.pwc.co.za,pwc.co.za,pwc,True,,deepseek-chat,deepseek
Sable International,1,https://www.sableinternational.com/tax/,sableinternational.com,sableinternational,True,,deepseek-chat,deepseek
Saffery Trust South Africa,2,https://www.saffery.com/our-locations/south-africa/,saffery.com,saffery,True,,deepseek-chat,deepseek
BDO South Africa,3,https://www.bdo.co.za/en-za/services/tax,bdo.co.za,bdo,True,,deepseek-chat,deepseek
Mazars South Africa,4,https://www.mazars.co.za/Home/Services/Tax,mazars.co.za,mazars,True,,deepseek-chat,deepseek
KPMG South Africa (,5,https://home.kpmg/za/en/home/services/tax.html,kpmg,kpmg,True,,deepseek-chat,deepseek
PricewaterhouseCoopers (PwC) South Africa,6,https://www.pwc.co.za/en/services/tax.html,pwc.co.za,pwc,True,,deepseek-chat,deepseek
ENSafrica,7,https://www.ensafrica.com/expertise/detail/15/Tax,ensafrica.com,ensafrica,True,,deepseek-chat,deepseek
Tax Consulting South Africa,1,https://www.taxconsulting.co.za/,taxconsulting.co.za,taxconsulting,True,,deepseek-chat,deepseek
Sable International,2,https://www.sableinternational.com/,sableinternational.com,sableinternational,True,,deepseek-chat,deepseek
Sovereign Trust SA,3,https://www.sovereigntrust.co.za/,sovereigntrust.co.za,sovereigntrust,True,,deepseek-chat,deepseek
Expat Tax,4,https://www.expattax.co.za/,expattax.co.za,expattax,True,,deepseek-chat,deepseek
10X Investments:,1,https://www.10x.co.za,10x.co.za,10x,True,,deepseek-chat,deepseek
Allan Gray:,2,https://www.allangray.co.za,allangray.co.za,allangray,True,,deepseek-chat,deepseek
Alexander Forbes:,3,https://www.alexanderforbes.co.za,alexanderforbes.co.za,alexanderforbes,True,,deepseek-chat,deepseek
Old Mutual:,4,https://www.oldmutual.co.za,oldmutual.co.za,oldmutual,True,,deepseek-chat,deepseek
Sanlam:,5,https://www.sanlam.co.za,sanlam.co.za,sanlam,True,,deepseek-chat,deepseek
Momentum:,6,https://www.momentum.co.za,momentum.co.za,momentum,True,,deepseek-chat,deepseek
Liberty:,7,https://www.liberty.co.za,liberty.co.za,liberty,True,,deepseek-chat,deepseek
Sygnia:,8,https://www.sygnia.co.za,sygnia.co.za,sygnia,True,,deepseek-chat,deepseek
Alexander Forbes,3,www.alexanderforbes.co.za,alexanderforbes.co.za,alexanderforbes,True,,deepseek-chat,deepseek
Old Mutual,4,www.oldmutual.co.za,oldmutual.co.za,oldmutual,True,,deepseek-chat,deepseek
Allan Gray,5,www.allangray.co.za,allangray.co.za,allangray,True,,deepseek-chat,deepseek
Ninety One,6,www.ninetyone.com,ninetyone.com,ninetyone,True,,deepseek-chat,deepseek
Sygnia,7,www.sygnia.co.za,sygnia.co.za,sygnia,True,,deepseek-chat,deepseek
Liberty,8,www.liberty.co.za,liberty.co.za,liberty,True,,deepseek-chat,deepseek
Sanlam,9,www.sanlam.co.za,sanlam.co.za,sanlam,True,,deepseek-chat,deepseek
Momentum,10,www.momentum.co.za,momentum.co.za,momentum,True,,deepseek-chat,deepseek
ENSafrica,1,www.ensafrica.com,ensafrica.com,ensafrica,True,,deepseek-chat,deepseek
Webber Wentzel,2,www.webberwentzel.com,webberwentzel.com,webberwentzel,True,,deepseek-chat,deepseek
Cliffe Dekker Hofmeyr,3,www.cliffedekkerhofmeyr.com,cliffedekkerhofmeyr.com,cliffedekkerhofmeyr,True,,deepseek-chat,deepseek
BDO South Africa,4,www.bdo.co.za,bdo.co.za,bdo,True,,deepseek-chat,deepseek
KPMG South Africa,5,www.kpmg.co.za,kpmg.co.za,kpmg,True,,deepseek-chat,deepseek
PwC South Africa,6,www.pwc.co.za,pwc.co.za,pwc,True,,deepseek-chat,deepseek
EY South Africa,7,www.ey.com/za,ey.com,ey,True,,deepseek-chat,deepseek
Deloitte South Africa,8,www.deloitte.com/za,deloitte.com,deloitte,True,,deepseek-chat,deepseek
Alexander Forbes,1,https://www.alexanderforbes.co.za,alexanderforbes.co.za,alexanderforbes,True,,deepseek-chat,deepseek
Allan Gray,2,https://www.allangray.co.za,allangray.co.za,allangray,True,,deepseek-chat,deepseek
Old Mutual,3,https://www.oldmutual.co.za,oldmutual.co.za,oldmutual,True,,deepseek-chat,deepseek
Sanlam,4,https://www.sanlam.co.za,sanlam.co.za,sanlam,True,,deepseek-chat,deepseek
